Wine;link;image_names;image_link
Sass Russ Colline Novaresi Rosso 2020;https://www.vivino.com/IT/en/podere-ai-valloni-sass-russ-colline-novaresi-rosso-2020/w/2503282;images/SassRussCollineNovaresiRosso2020.png;https://images.vivino.com/thumbs/No6BKKCkRCOXGZWcmgftsQ_pb_x600.png
Dolcetto d'Alba 2020;https://www.vivino.com/IT/en/cordero-di-montezemolo-dolcetto-d-alba-2020/w/8787;images/Dolcettod'Alba2020.png;https://images.vivino.com/thumbs/lKTxRnPEQl6UXUL6qMkZrQ_pb_x600.png
Aurora Colline Novaresi Nebbiolo 2022;https://www.vivino.com/IT/en/ca-nova-codecasa-giada-aurora-colline-novaresi-nebbiolo-2022/w/2378434;images/AuroraCollineNovaresiNebbiolo2022.png;https://images.vivino.com/thumbs/tYf51MmTQWqVeTkKgmAq5w_150x200.jpg
Arcaplà Langhe 2020;https://www.vivino.com/IT/en/costa-di-bussia-arcapla-langhe-2020/w/11891;images/ArcaplàLanghe2020.png;https://images.vivino.com/thumbs/93OkHtVfRheihxIHXzoXCg_150x200.jpg
Langhe Favorita 2022;https://www.vivino.com/IT/en/malabaila-di-canale-langhe-favorita-2022/w/1876429;images/LangheFavorita2022.png;https://images.vivino.com/thumbs/W9AiJQM0RzeaJQsInt7yBw_pb_x600.png
Austerum Barbera d'Asti 2018;https://www.vivino.com/IT/en/montemagno-austerum-barbera-d-asti-2018/w/1304670;images/AusterumBarberad'Asti2018.png;https://images.vivino.com/thumbs/5H1IEw1HSsikQoI7SvnR8A_pb_x600.png
Langhe Arneis 2021;https://www.vivino.com/IT/en/prunotto-langhe-arneis-langhe-2021/w/9721127;images/LangheArneis2021.png;https://images.vivino.com/thumbs/9LFD5Ch_TDixtJ28Fs_QiA_pb_x600.png
Bricco del Bosco 2021;https://www.vivino.com/IT/en/accornero-bricco-del-bosco-2021/w/1643556;images/BriccodelBosco2021.png;https://images.vivino.com/thumbs/FCFUqd0iTAWHXNApZ6cQdg_pb_x600.png
Dolcetto d'Alba 2022;https://www.vivino.com/IT/en/castello-di-neive-dolcetto-d-alba-2022/w/85179;images/Dolcettod'Alba2022.png;https://images.vivino.com/thumbs/UG4-VtHySQC5WEmfZxhV5A_pb_x600.png
Nebbiolo Langhe Ruja 2021;https://www.vivino.com/IT/en/cantine-gemma-nebbiolo-langhe-ruja-2021/w/1133422;images/NebbioloLangheRuja2021.png;https://images.vivino.com/thumbs/fcbTzc4WQMe-J6Firs8DSA_pb_x600.png
Barbera d'Asti 2022;https://www.vivino.com/IT/en/cisa-asinari-barbera-d-asti-2022/w/82393;images/Barberad'Asti2022.png;https://images.vivino.com/thumbs/SW5ZH2BXTHOlmtZva3xOzg_pb_x600.png
Trinità Roero Arneis 2019;https://www.vivino.com/IT/en/malvira-5742-trinita-roero-arneis-2019/w/1127195;images/TrinitàRoeroArneis2019.png;https://images.vivino.com/thumbs/-hZo4K_lRFuSmZY-_w0HIA_pb_x600.png
Zerolegno Barbera d'Asti 2021;https://www.vivino.com/IT/en/gaudio-bricco-mondalino-zerolegno-barbera-d-asti-2021/w/1189101;images/ZerolegnoBarberad'Asti2021.png;https://images.vivino.com/thumbs/gGSxHKvpTT2TfMwYKqVBTA_150x200.jpg
Barbera d'Asti Superiore 2020;https://www.vivino.com/IT/en/azienda-agricola-fabio-perrone-barbera-d-asti-superiore-2020/w/6589281;images/Barberad'AstiSuperiore2020.png;https://images.vivino.com/thumbs/sAre2wvdQvK1MASYXzyhqw_pb_x600.png
Langhe Arneis 2021;https://www.vivino.com/IT/en/il-falchetto-langhe-arneis-2021/w/1795980;images/LangheArneis2021.png;https://images.vivino.com/thumbs/ZEfkqDzXTnOvQV-3MJyZHg_pb_x600.png
Paolina Barbera d'Alba 2019;https://www.vivino.com/IT/en/it-ca-del-baio-paolina-barbera-d-alba-2019/w/1173877;images/PaolinaBarberad'Alba2019.png;https://images.vivino.com/thumbs/7yJCd8orT_69I52B7-rzSw_pb_x600.png
Dolcetto d'Alba 2022;https://www.vivino.com/IT/en/oddero-piedmont-dolcetto-d-alba-2022/w/5779;images/Dolcettod'Alba2022.png;https://images.vivino.com/thumbs/kcl0TZLSQYSHWdF0q9NgXg_pb_x600.png
Colbertina Barbera d'Alba 2021;https://www.vivino.com/IT/en/tenuta-l-illuminata-colbertina-barbera-d-alba-2021/w/1162428;images/ColbertinaBarberad'Alba2021.png;https://images.vivino.com/thumbs/Ga8TuMLhQPm3zhd8GXcEEw_pb_x600.png
Vespolina 2019;https://www.vivino.com/IT/en/valle-roncati-vespolina-2019/w/2241418;images/Vespolina2019.png;https://images.vivino.com/thumbs/5VB8sOjsR_2IjYbTAPjp9A_pb_x600.png
Dolcetto d'Alba 2021;https://www.vivino.com/IT/en/oddero-piedmont-dolcetto-d-alba-2021/w/5779;images/Dolcettod'Alba2021.png;https://images.vivino.com/thumbs/kcl0TZLSQYSHWdF0q9NgXg_pb_x600.png
Favorita 2022;https://www.vivino.com/IT/en/massucco-favorita-langhe-2022/w/1869741;images/Favorita2022.png;https://images.vivino.com/thumbs/M2QeyN5ETA6EXs32n1P-gQ_pb_x600.png
Moncalvina Moscato d'Asti 'Canelli' 2022;https://www.vivino.com/IT/en/coppo-moncalvina-moscato-d-asti-canelli-2022/w/2104900;images/MoncalvinaMoscatod'Asti'Canelli'2022.png;https://images.vivino.com/thumbs/s1oedBDiQPGMGnVzWjUZTw_pb_x600.png
La Caliera Moscato d'Asti 2022;https://www.vivino.com/IT/en/borgo-maragliano-la-caliera-moscato-d-asti-2022/w/1175101;images/LaCalieraMoscatod'Asti2022.png;https://images.vivino.com/thumbs/wMMWI6pQTtqyKMEEpK_KJw_pb_x600.png
Spumante Rosato Extra Dry 2018;https://www.vivino.com/IT/en/cascina-gilli-spumante-rosato-extra-dry-2018/w/8127618;images/SpumanteRosatoExtraDry2018.png;https://images.vivino.com/thumbs/NaCrLyvjR2OGR6IxmDx6nQ_150x200.jpg
Albarossa del Marusè 2019;https://www.vivino.com/IT/en/poggio-ridente-albarossa-del-maruse-2019/w/2382057;images/AlbarossadelMarusè2019.png;https://images.vivino.com/thumbs/lBhJt7hOTYicgueT-tFBxA_pb_x600.png
Barbera d'Alba 2020;https://www.vivino.com/IT/en/it-matteo-correggia-barbera-d-alba-2020/w/97374;images/Barberad'Alba2020.png;https://images.vivino.com/thumbs/rFDj7GPqRYCRm45sEgmTng_pb_x600.png
Rossofuoco Barbera d'Asti 2020;https://www.vivino.com/IT/en/vite-colte-rossofuoco-barbera-d-asti-2020/w/3953066;images/RossofuocoBarberad'Asti2020.png;https://images.vivino.com/thumbs/vX6IPdH1RB6sQZM7yWikmA_pb_x600.png
Barbera d'Alba 2018;https://www.vivino.com/IT/en/giovanni-rosso-barbera-d-alba-barbera-dalba-red-wine-2018/w/7036693;images/Barberad'Alba2018.png;https://images.vivino.com/thumbs/ZdTVF5ZURUeCsLAmui9KLA_150x200.jpg
Brigantino Casorzo 2022;https://www.vivino.com/IT/en/accornero-brigantino-casorzo-2022/w/1405381;images/BrigantinoCasorzo2022.png;https://images.vivino.com/thumbs/oJhe3lgkRSSPwj2Rtw3FLw_pb_x600.png
Bricco del Bosco 2022;https://www.vivino.com/IT/en/accornero-bricco-del-bosco-2022/w/1643556;images/BriccodelBosco2022.png;https://images.vivino.com/thumbs/FCFUqd0iTAWHXNApZ6cQdg_pb_x600.png
Barbera d'Alba 2022;https://www.vivino.com/IT/en/prunotto-barbera-d-alba-2022/w/2364791;images/Barberad'Alba2022.png;https://images.vivino.com/thumbs/JTDYaQZlRji1kS7r_5IOCA_pb_x600.png
Diano d'Alba Sori del Cascinotto 2020;https://www.vivino.com/IT/en/arnaldo-rivera-diano-d-alba-sori-del-cascinotto-2020/w/7587004;images/Dianod'AlbaSoridelCascinotto2020.png;https://images.vivino.com/thumbs/uiVEdWTDSJqwlpL_YWczGA_pb_x600.png
Né? 2020;https://www.vivino.com/IT/en/punset-ne-2020/w/1647755;images/Né?2020.png;https://images.vivino.com/thumbs/eljiGj0zQqCILxfwtCTQtQ_pb_x600.png
Ciuchino 2021;https://www.vivino.com/IT/en/cascina-valle-asinari-ciuchino-2021/w/6525490;images/Ciuchino2021.png;https://images.vivino.com/thumbs/VQiNDsIZSC-g8jkERTsl9w_pb_x600.png
Nebbiolo d'Alba 2020;https://www.vivino.com/IT/en/tenuta-carretta-nebbiolo-d-alba-2020/w/17899;images/Nebbiolod'Alba2020.png;https://images.vivino.com/thumbs/pQ57cqz3QPS-grsacpsHpg_pb_x600.png
Bramé Barbera d'Alba 2019;https://www.vivino.com/IT/en/deltetto-brame-barbera-d-alba-2019/w/1314514;images/BraméBarberad'Alba2019.png;https://images.vivino.com/thumbs/CyGPi2j1Qe6_clGWzrV_kA_pb_x600.png
Gavi del Comune di Gavi 2022;https://www.vivino.com/IT/en/monchiero-carbone-gavi-del-comune-di-gavi-2022/w/1619028;images/GavidelComunediGavi2022.png;https://images.vivino.com/thumbs/o-3akdapRSOkUTeGl-4lhg_pb_x600.png
San Marziano Ruchè di Castagnole Monferrato 2021;https://www.vivino.com/IT/en/poggio-ridente-san-marzano-ruche-2021/w/1562823;images/SanMarzianoRuchèdiCastagnoleMonferrato2021.png;https://images.vivino.com/thumbs/9BuriMPkSOuTR3_xBlDPoQ_pb_x600.png
Sori del Moncolombetto Diano d'Alba 2021;https://www.vivino.com/IT/en/gigi-rosso-sori-del-moncolombetto-diano-d-alba-2021/w/5129350;images/SoridelMoncolombettoDianod'Alba2021.png;https://images.vivino.com/thumbs/P8uhnEIgQJy4l8t1mzQQ4A_pb_x600.png
Barbera d'Asti 2018;https://www.vivino.com/IT/en/cisa-asinari-barbera-d-asti-2018/w/82393;images/Barberad'Asti2018.png;https://images.vivino.com/thumbs/SW5ZH2BXTHOlmtZva3xOzg_pb_x600.png
Sostegno Monferrato Rosso 2021;https://www.vivino.com/IT/en/azienda-agricola-marchesi-alfieri-srl-sostegno-monferrato-rosso-2021/w/1865602;images/SostegnoMonferratoRosso2021.png;https://images.vivino.com/thumbs/Fh4ELlKpSx2NETpmXXKn5A_pb_x600.png
Barbera d'Asti Superiore 2017;https://www.vivino.com/IT/en/ricossa-barbera-d-asti-superiore-2017/w/1129117;images/Barberad'AstiSuperiore2017.png;https://images.vivino.com/thumbs/j_75-hKgTjGVpPyl-RDlsQ_pb_x600.png
Arneis Langhe 2022;https://www.vivino.com/IT/en/damilano-arneis-langhe-2022/w/84779;images/ArneisLanghe2022.png;https://images.vivino.com/thumbs/kw4Uu3KQQJm0pzKxUtIu7w_pb_x600.png
Dolcetto d'Alba 2020;https://www.vivino.com/IT/en/tenuta-cucco-dolcetto-d-alba-2020/w/78578;images/Dolcettod'Alba2020.png;https://images.vivino.com/thumbs/zJxKLCsnTjOHB-DscMaklA_pb_x600.png
I Tre Vescovi Barbera d'Asti Superiore 2020;https://www.vivino.com/IT/en/vinchio-vaglio-serra-i-tre-vescovi-barbera-d-asti-superiore-2020/w/1127340;images/ITreVescoviBarberad'AstiSuperiore2020.png;https://images.vivino.com/thumbs/LXFezcPeQQuLc23fMmWfrw_pb_x600.png
Exe Brut N.V.;https://www.vivino.com/IT/en/pescaja-exe-brut-nv/w/2493979;images/ExeBrutN.V..png;https://images.vivino.com/thumbs/5F6OAuPvSZWZ_kxoORmE_Q_150x200.jpg
Monferrato Bianco 2022;https://www.vivino.com/IT/en/frasca-piedmont-monferrato-bianco-2022/w/10947090;images/MonferratoBianco2022.png;https://images.vivino.com/thumbs/t3s4Fq9wQDmrdlSvt8siwg_150x200.jpg
Dolcetto D'Alba 2021;https://www.vivino.com/IT/en/paolo-scavino-dolcetto-d-alba-2021/w/75781;images/DolcettoD'Alba2021.png;https://images.vivino.com/thumbs/GdreKoyySO-4eFBtYy52Qg_pb_x600.png
Donna Ida 2022;https://www.vivino.com/IT/en/luigi-einaudi-donna-ida-langhe-2022/w/5693359;images/DonnaIda2022.png;https://images.vivino.com/thumbs/Qqh26pALSqmpqBC3k4ImRw_pb_x600.png
Cà da Bosio Gavi 2022;https://www.vivino.com/IT/en/vite-colte-ca-da-bosio-gavi-2022/w/1176619;images/CàdaBosioGavi2022.png;https://images.vivino.com/thumbs/hNSc5qhYR0qPbExFS54v7Q_pb_x600.png
Neh! Rosso 2018;https://www.vivino.com/IT/en/punset-neh-rosso-2018/w/1905345;images/Neh!Rosso2018.png;https://images.vivino.com/thumbs/x-pY7JRNSGKe1VHZCQDQiA_pb_x600.png
San Luigi Dogliani 2021;https://www.vivino.com/IT/en/chionetti-san-luigi-dogliani-2021/w/1587293;images/SanLuigiDogliani2021.png;https://images.vivino.com/thumbs/h-vbPqerRo6utTxp7eRPXA_pb_x600.png
Barbera d'Alba 2021;https://www.vivino.com/IT/en/giovanni-rosso-barbera-d-alba-barbera-dalba-red-wine-2021/w/7036693;images/Barberad'Alba2021.png;https://images.vivino.com/thumbs/ZdTVF5ZURUeCsLAmui9KLA_150x200.jpg
Lanfora Grignolino d’Asti 2020;https://www.vivino.com/IT/en/montalbera-lanfora-grignolino-dasti-2020/w/6467249;images/LanforaGrignolinod’Asti2020.png;https://images.vivino.com/thumbs/54z_OlzCSI6gJrhtF89tXg_pb_x600.png
Langhe Nebbiolo 2019;https://www.vivino.com/IT/en/corino-langhe-nebbiolo-2019/w/1489523;images/LangheNebbiolo2019.png;https://images.vivino.com/thumbs/Up3lJEc5T8-w5K1K0PqTJQ_pb_x600.png
Brachetto 2022;https://www.vivino.com/IT/en/azienda-agricola-fabio-perrone-brachetto-2022/w/6105946;images/Brachetto2022.png;https://images.vivino.com/thumbs/TuwZJ3ouSniI__nZ6ZBkgg_pb_x600.png
Barbera d'Alba Superiore 2020;https://www.vivino.com/IT/en/adriano-marco-e-vittorio-barbera-d-alba-superiore-2020/w/1149743;images/Barberad'AlbaSuperiore2020.png;https://images.vivino.com/thumbs/ictqgm13QIOHGeUwV8Doig_pb_x600.png
La Madre 2018;https://www.vivino.com/IT/en/marco-beltramo-la-madre-2018/w/2509724;images/LaMadre2018.png;https://images.vivino.com/thumbs/ovJCCy5kQAS6Rx4UgNGPkg_150x200.jpg
Gavi Villa Scolca 2022;https://www.vivino.com/IT/en/it-la-scolca-gavi-villa-scolca-2022/w/2634512;images/GaviVillaScolca2022.png;https://images.vivino.com/thumbs/U1byLVSxRZO6jSzSA1fqyg_pb_x600.png
Piasa Sanmaurizio 2022;https://www.vivino.com/IT/en/forteto-della-luja-piasa-sanmaurizio-2022/w/1229234;images/PiasaSanmaurizio2022.png;https://images.vivino.com/thumbs/8NuzTuxGSZWh0jVEna9WTQ_pb_x600.png
Vespolina 2022;https://www.vivino.com/IT/en/davide-carlone-grignasco-vespolina-2022/w/6263827;images/Vespolina2022.png;https://images.vivino.com/thumbs/BKHVl9zqREubF0gVYwxn0g_pb_x600.png
Barbera d'Alba Superiore 2020;https://www.vivino.com/IT/en/boasso-barbera-d-alba-superiore-2020/w/1378185;images/Barberad'AlbaSuperiore2020.png;https://images.vivino.com/thumbs/iQdIHTMxTZCXm-v85cMxNA_pb_x600.png
Dolcetto D'Alba 2022;https://www.vivino.com/IT/en/pertinace-dolcetto-d-alba-2022/w/1147395;images/DolcettoD'Alba2022.png;https://images.vivino.com/thumbs/30CU6vRkQzKVqfhoyV7c1Q_pb_x600.png
Dolcetto D'Alba 2021;https://www.vivino.com/IT/en/pertinace-dolcetto-d-alba-2021/w/1147395;images/DolcettoD'Alba2021.png;https://images.vivino.com/thumbs/30CU6vRkQzKVqfhoyV7c1Q_pb_x600.png
Nascetta 2019;https://www.vivino.com/IT/en/lastemia-pentita-nascetta-2019/w/7569348;images/Nascetta2019.png;https://images.vivino.com/thumbs/LUjpF0qfQ0WMtanQOJbEYg_pb_x600.png
Nebbiolo d'Alba I Lioni 2019;https://www.vivino.com/IT/en/deltetto-nebbiolo-d-alba-i-lioni-2019/w/6386032;images/Nebbiolod'AlbaILioni2019.png;https://images.vivino.com/thumbs/Mj6bEHH4TQKAntS1ukU1yw_pb_x600.png
Doranda 2019;https://www.vivino.com/IT/en/sella-doranda-2019/w/1220928;images/Doranda2019.png;https://images.vivino.com/thumbs/7_rqI2GnQkCZE_HFtjY_8Q_pb_x600.png
Riccinnebbia Langhe Nebbiolo 2021;https://www.vivino.com/IT/en/la-bioca-riccinnebbia-langhe-nebbiolo-2021/w/4990958;images/RiccinnebbiaLangheNebbiolo2021.png;https://images.vivino.com/thumbs/V0-bSq7zRRmTCBn7VT5mWw_pb_x600.png
Roero Arneis Anterisio 2022;https://www.vivino.com/IT/en/cascina-chicco-roero-arneis-anterisio-2022/w/20944;images/RoeroArneisAnterisio2022.png;https://images.vivino.com/thumbs/DF_uOFvqSWOAtTuuabk6PQ_pb_x600.png
Fossamara Barbera d'Alba 2021;https://www.vivino.com/IT/en/cascina-del-pozzo-fossamara-barbera-d-alba-2021/w/1707343;images/FossamaraBarberad'Alba2021.png;https://images.vivino.com/thumbs/1375029128_1304_150x200.jpg
Langhe Favorita 2022;https://www.vivino.com/IT/en/cascina-chicco-langhe-favorita-2022/w/1229891;images/LangheFavorita2022.png;https://images.vivino.com/thumbs/Tm_Tsa9eSQKTVgNBa0jRuA_pb_x600.png
Dolcetto d'Alba 2019;https://www.vivino.com/IT/en/tenuta-cucco-dolcetto-d-alba-2019/w/78578;images/Dolcettod'Alba2019.png;https://images.vivino.com/thumbs/zJxKLCsnTjOHB-DscMaklA_pb_x600.png
Ciombo Moscato d'Asti 2018;https://www.vivino.com/IT/en/il-falchetto-ciombo-moscato-d-asti-2018/w/1669337;images/CiomboMoscatod'Asti2018.png;https://images.vivino.com/thumbs/uwOh575gR9iFZoXa2AWYVw_pb_x600.png
Prinsipi 2022;https://www.vivino.com/IT/en/azienda-agricola-conterno-fantino-prinsipi-2022/w/1475587;images/Prinsipi2022.png;https://images.vivino.com/thumbs/MqUIzl_YQh23x4TvOCRiKw_pb_x600.png
Dolcetto D'Alba 2022;https://www.vivino.com/IT/en/paolo-scavino-dolcetto-d-alba-2022/w/75781;images/DolcettoD'Alba2022.png;https://images.vivino.com/thumbs/GdreKoyySO-4eFBtYy52Qg_pb_x600.png
Erba Voglio Colline Novaresi Bianco 2021;https://www.vivino.com/IT/en/torraccia-del-piantavigna-erba-voglio-colline-novaresi-bianco-2021/w/1147437;images/ErbaVoglioCollineNovaresiBianco2021.png;https://images.vivino.com/thumbs/AKKpv31-SRC5awQuS5PV_g_pb_x600.png
Langhe Bianco VII 2020;https://www.vivino.com/IT/en/sobrero-langhe-bianco-vii-2020/w/1909467;images/LangheBiancoVII2020.png;https://images.vivino.com/thumbs/2lNm9-3eTfaLjCBcSFbysg_pb_x600.png
Sireveris Dolcetto d'Alba 2018;https://www.vivino.com/IT/en/marco-capra-dolcetto-d-alba-ka8ae-2018/w/4088597;images/SireverisDolcettod'Alba2018.png;https://images.vivino.com/thumbs/QF878whBTHupQYAHrigmmA_pb_x600.png
Roero Arneis 2022;https://www.vivino.com/IT/en/massucco-roero-arneis-2022/w/1667451;images/RoeroArneis2022.png;https://images.vivino.com/thumbs/dfYRRX1TR-2CYnBwy8Dvww_pb_x600.png
Barbera d'Alba 2020;https://www.vivino.com/IT/en/cascina-sot-barbera-d-alba-2020/w/3168917;images/Barberad'Alba2020.png;https://images.vivino.com/thumbs/yeZEr9J-TsS8Ca0Gsp8ETg_pb_x600.png
Spasso Appassimento Rosso Passito 2019;https://www.vivino.com/IT/en/vite-colte-spasso-appassimento-rosso-passito-2019/w/7696786;images/SpassoAppassimentoRossoPassito2019.png;https://images.vivino.com/thumbs/7NoAc4GDTpaqHAxi-9OyhQ_pb_x600.png
Arneis Roero 2022;https://www.vivino.com/IT/en/marchesi-di-barolo-arneis-roero-2022/w/1793;images/ArneisRoero2022.png;https://images.vivino.com/thumbs/EkIEEbR8Q1-2iJYXc9p2YQ_pb_x600.png
Dolcetto d'Alba Tre Vigne 2022;https://www.vivino.com/IT/en/vietti-dolcetto-d-alba-tre-vigne-2022/w/77440;images/Dolcettod'AlbaTreVigne2022.png;https://images.vivino.com/thumbs/BVWi9SXaTFq5zLjUoJpo2w_pb_x600.png
Barbera Langhe Casaret 2022;https://www.vivino.com/IT/en/abbona-marziano-and-c-ss-barbera-langhe-casaret-2022/w/1566580;images/BarberaLangheCasaret2022.png;https://images.vivino.com/thumbs/Es8-OUB9SD-uP_-fnooo4g_pb_x600.png
Convento Freisa d'Asti 2020;https://www.vivino.com/IT/en/stella-convento-freisa-d-asti-2020/w/1618982;images/ConventoFreisad'Asti2020.png;https://images.vivino.com/thumbs/x7TtDp3aRYyPEcLUlZs0Gw_pb_x600.png
Campot Dolcetto d'Alba 2022;https://www.vivino.com/IT/en/castello-di-verduno-campot-dolcetto-d-alba-2022/w/1512656;images/CampotDolcettod'Alba2022.png;https://images.vivino.com/thumbs/Nv-IvpHqREmxxDbCIRMHDg_pb_x600.png
La Martana Freisa Piemonte 2021;https://www.vivino.com/IT/en/vinchio-vaglio-serra-la-martana-freisa-piemonte-2021/w/1923370;images/LaMartanaFreisaPiemonte2021.png;https://images.vivino.com/thumbs/yU0CJwDsTpyJHcCbSiTiFQ_pb_x600.png
Di.Vino Monferrato Bianco 2021;https://www.vivino.com/IT/en/franco-mondo-di-vino-monferrato-bianco-piedmont-2021/w/1317502;images/Di.VinoMonferratoBianco2021.png;https://images.vivino.com/thumbs/q6y5rpplT-C3589I3btM2g_pb_x600.png
Di.Vino Monferrato Bianco 2020;https://www.vivino.com/IT/en/franco-mondo-di-vino-monferrato-bianco-piedmont-2020/w/1317502;images/Di.VinoMonferratoBianco2020.png;https://images.vivino.com/thumbs/q6y5rpplT-C3589I3btM2g_pb_x600.png
Dolcetto d'Alba Monte Aribaldo 2020;https://www.vivino.com/IT/en/cisa-asinari-dolcetto-d-alba-monte-aribaldo-2020/w/82392;images/Dolcettod'AlbaMonteAribaldo2020.png;https://images.vivino.com/thumbs/StqYqjb6RgqmjOnVoIHTDg_pb_x600.png
Dolcetto d'Alba Monte Aribaldo 2021;https://www.vivino.com/IT/en/cisa-asinari-dolcetto-d-alba-monte-aribaldo-2021/w/82392;images/Dolcettod'AlbaMonteAribaldo2021.png;https://images.vivino.com/thumbs/StqYqjb6RgqmjOnVoIHTDg_pb_x600.png
Tacco12 Moscato d'Asti 2022;https://www.vivino.com/IT/en/scarpa-tacco12-moscato-d-asti-2022/w/2540249;images/Tacco12Moscatod'Asti2022.png;https://images.vivino.com/thumbs/PdpJNMInQuq15GPjDS11Ew_pb_x600.png
Barbera d'Alba 2019;https://www.vivino.com/IT/en/albino-rocca-azienda-agricola-di-angelo-rocca-barbera-d-alba-2019/w/1275946;images/Barberad'Alba2019.png;https://images.vivino.com/thumbs/p2sr1BUsS-yjlD7Gu0dJTg_pb_x600.png
Bocciòlo Colline Novaresi Nebbiolo 2021;https://www.vivino.com/IT/en/ca-nova-codecasa-giada-bocciolo-colline-novaresi-nebbiolo-2021/w/2338643;images/BocciòloCollineNovaresiNebbiolo2021.png;https://images.vivino.com/thumbs/nYfxqeElSJ61wmiaIq6isw_150x200.jpg
Pinot Nero Piemonte Extra Brut Molinera N.V.;https://www.vivino.com/IT/en/vite-colte-pinot-nero-piemonte-extra-brut-molinera-nv/w/1801709;images/PinotNeroPiemonteExtraBrutMolineraN.V..png;https://images.vivino.com/thumbs/82TSp7flQRqqd8PaTQ0VNg_pb_x600.png
Bosc D'la Rei Moscato d'Asti 2022;https://www.vivino.com/IT/en/batasiolo-bosc-d-la-rei-moscato-d-asti-2022/w/77783;images/BoscD'laReiMoscatod'Asti2022.png;https://images.vivino.com/thumbs/9ny1qEMwRAmizJdQAKTVfw_pb_x600.png
Convivio Ovada 2019;https://www.vivino.com/IT/en/gaggino-convivio-ovada-2019/w/1869602;images/ConvivioOvada2019.png;https://images.vivino.com/thumbs/IdtPScH1TiWw-5yb-6bhOA_pb_x600.png
Tra Donne Sole Piemonte 2021;https://www.vivino.com/IT/en/vite-colte-tra-donne-sole-piemonte-2021/w/1609153;images/TraDonneSolePiemonte2021.png;https://images.vivino.com/thumbs/WzxNNQgdSkyFfok3KyWffQ_pb_x600.png
Dolcetto d'Alba Tre Vigne 2019;https://www.vivino.com/IT/en/vietti-dolcetto-d-alba-tre-vigne-2019/w/77440;images/Dolcettod'AlbaTreVigne2019.png;https://images.vivino.com/thumbs/BVWi9SXaTFq5zLjUoJpo2w_pb_x600.png
Viù Nebbiolo 2022;https://www.vivino.com/IT/en/cascina-carlot-viu-nebbiolo-2022/w/6525337;images/ViùNebbiolo2022.png;https://images.vivino.com/thumbs/shg8EFNiTMqqAbmi04eW_Q_pb_x600.png
Roero Arneis 2020;https://www.vivino.com/IT/en/giovanni-rosso-roero-arneis-2020/w/7566954;images/RoeroArneis2020.png;https://images.vivino.com/thumbs/ysq-ogtFRbixSZxbUyQPiQ_pb_x600.png
Nudo 2019;https://www.vivino.com/IT/en/montalbera-nudo-langhe-2019/w/6278442;images/Nudo2019.png;https://images.vivino.com/thumbs/it3UC5mBQPmXjqJ3By9Zow_pb_x600.png
Dolcetto d'Alba 2022;https://www.vivino.com/IT/en/mauro-veglio-dolcetto-d-alba-2022/w/85482;images/Dolcettod'Alba2022.png;https://images.vivino.com/thumbs/pjxe2udURyGYlP6CRZBR0g_pb_x600.png
Langhe Nebbiolo 2020;https://www.vivino.com/IT/en/gillardi-langhe-nebbiolo-2020/w/1954914;images/LangheNebbiolo2020.png;https://images.vivino.com/thumbs/ZjmvJBCSSBe01mBtmFrM4Q_150x200.jpg
Moscato d'Asti 2021;https://www.vivino.com/IT/en/broglia-gavi-moscato-d-asti-2021/w/3574608;images/Moscatod'Asti2021.png;https://images.vivino.com/thumbs/L9auFJXVSsis-FxhhKt35A_pb_x600.png
Monticelli Brachetto 2022;https://www.vivino.com/IT/en/borgo-maragliano-monticelli-brachetto-2022/w/8840906;images/MonticelliBrachetto2022.png;https://images.vivino.com/thumbs/TIDrnyu9Spek3uWHZVYOTA_150x200.jpg
