Wine,link,Link_wine,image_link,image_names
Rosso di Montepulciano 2020,https://www.vivino.com/IT/en/it-il-conventino-rosso-di-montepulciano-2020/w/1204365,https://www.wine-searcher.com/find/it+il+conventino+rosso+di+montepulciano/2020/#t4,https://images.vivino.com/thumbs/tQ-moJz8RnKDLo-v_TtBJg_pb_x600.png,RossodiMontepulciano2020.png
Poggio ai Ginepri Bolgheri Rosato 2021,https://www.vivino.com/IT/en/tenuta-argentiera-poggio-ai-ginepri-bolgheri-rosato-2021/w/2498826,https://www.wine-searcher.com/find/tenuta+argentiera+poggio+ai+ginepri+bolgheri+rosato/2021/#t4,https://images.vivino.com/thumbs/E_E-RiH1Tq6T8WaADb8PRw_pb_x600.png,PoggioaiGinepriBolgheriRosato2021.png
Poggio Al Tufo Alicante 2017,https://www.vivino.com/IT/en/tommasi-poggio-al-tufo-alicante-2017/w/1178006,https://www.wine-searcher.com/find/tommasi+poggio+al+tufo+alicante/2017/#t4,https://images.vivino.com/thumbs/yXFSwscLSx27bkDUKDF1Bw_pb_x600.png,PoggioAlTufoAlicante2017.png
Kamarte Morellino di Scansano 2021,https://www.vivino.com/IT/en/grillesino-kamarte-morellino-di-scansano-2021/w/10606331,https://www.wine-searcher.com/find/grillesino+kamarte+morellino+di+scansano/2021/#t4,https://images.vivino.com/thumbs/Y2z3UzcIRVqJ82G_a0yc9g_pb_x600.png,KamarteMorellinodiScansano2021.png
Cabernet Sauvignon 2021,https://www.vivino.com/IT/en/campo-alle-comete-cabernet-sauvignon-2021/w/5762431,https://www.wine-searcher.com/find/campo+alle+comete+cabernet+sauvignon/2021/#t4,https://images.vivino.com/thumbs/kkzuc9hITm2TQet50XFK9Q_pb_x600.png,CabernetSauvignon2021.png
Vernaccia di San Gimignano Blanco 2022,https://www.vivino.com/IT/en/panizzi-vernaccia-di-san-gimignano-blanco-2022/w/1178789,https://www.wine-searcher.com/find/panizzi+vernaccia+di+san+gimignano+blanco/2022/#t4,https://images.vivino.com/thumbs/4O8r_2bnTtChP1-yFA6LcQ_pb_x600.png,VernacciadiSanGimignanoBlanco2022.png
Ciliegiolo 2018,https://www.vivino.com/IT/en/marco-salustri-ciliegiolo-2018/w/2683248,https://www.wine-searcher.com/find/marco+salustri+ciliegiolo/2018/#t4,https://images.vivino.com/thumbs/vq7d4iu7SlyEGbznmii4eA_150x200.jpg,Ciliegiolo2018.png
Rosso di Montepulciano 2021,https://www.vivino.com/IT/en/barbanera-chianti-rosso-di-montepulciano-2021/w/5658211,https://www.wine-searcher.com/find/barbanera+chianti+rosso+di+montepulciano/2021/#t4,https://images.vivino.com/thumbs/jEp1Sn24R36Ik1gaTv-1OQ_pb_x600.png,RossodiMontepulciano2021.png
Poggio Al Tufo Vermentino 2022,https://www.vivino.com/IT/en/tommasi-poggio-al-tufo-vermentino-2022/w/1284803,https://www.wine-searcher.com/find/tommasi+poggio+al+tufo+vermentino/2022/#t4,https://images.vivino.com/thumbs/KwjeYTxbSRqW-r-8Yy0Pgg_pb_x600.png,PoggioAlTufoVermentino2022.png
Vanitoso 2020,https://www.vivino.com/IT/en/ravazzi-vanitoso-collezione-privata-alberto-ravazzi-2020/w/5967739,https://www.wine-searcher.com/find/ravazzi+vanitoso+collezione+privata+alberto+ravazzi/2020/#t4,https://images.vivino.com/thumbs/CFelRJrAQq24hx3I5xJYDA_pb_x600.png,Vanitoso2020.png
Pancole Rosso di Montepulciano 2012,https://www.vivino.com/IT/en/torcalvano-pancole-rosso-di-montepulciano-2012/w/1867923,https://www.wine-searcher.com/find/torcalvano+pancole+rosso+di+montepulciano/2012/#t4,https://images.vivino.com/thumbs/fJl4vYSwRXeA0zRaWza1AA_pb_x600.png,PancoleRossodiMontepulciano2012.png
Ciliegiolo Toscana 2021,https://www.vivino.com/IT/en/motta-ciliegiolo-toscana-2021/w/1210199,https://www.wine-searcher.com/find/motta+ciliegiolo+toscana/2021/#t4,https://images.vivino.com/thumbs/uHZfrIOvSCOnaSBtafgGIg_pb_x600.png,CiliegioloToscana2021.png
Terre di Prenzano Chianti Classico 2019,https://www.vivino.com/IT/en/villa-vignamaggio-terre-di-prenzano-chianti-classico-2019/w/1177080,https://www.wine-searcher.com/find/villa+vignamaggio+terre+di+prenzano+chianti+classico/2019/#t4,https://images.vivino.com/thumbs/vZN_EHq8RWKs29Tdzz4scw_pb_x600.png,TerrediPrenzanoChiantiClassico2019.png
Rosso di Montepulciano 2017,https://www.vivino.com/IT/en/massimo-romeo-rosso-di-montepulciano-2017/w/21740,https://www.wine-searcher.com/find/massimo+romeo+rosso+di+montepulciano/2017/#t4,https://images.vivino.com/thumbs/STjI2y-dT8at5p_5CuXOXg_pb_x600.png,RossodiMontepulciano2017.png
Fiasco Vino Chianti 2020,https://www.vivino.com/IT/en/ruffino-fiasco-vino-chianti-2020/w/2136801,https://www.wine-searcher.com/find/ruffino+fiasco+vino+chianti/2020/#t4,https://images.vivino.com/thumbs/YmsDrCpbR6ey4u92B27n9w_150x200.jpg,FiascoVinoChianti2020.png
Rosato Maremma Toscana 2022,https://www.vivino.com/IT/en/tenuta-moraia-rosato-maremma-toscana-2022/w/8544033,https://www.wine-searcher.com/find/tenuta+moraia+rosato+maremma+toscana/2022/#t4,https://images.vivino.com/thumbs/wg2_y-zzTJyN7JYPxNdC4A_pb_x600.png,RosatoMaremmaToscana2022.png
Bolgheri 2021,https://www.vivino.com/IT/en/micheletti-bolgheri-2021/w/1424408,https://www.wine-searcher.com/find/micheletti+bolgheri/2021/#t4,https://images.vivino.com/thumbs/yX5OHJuZSRq07Loey3RFwQ_pb_x600.png,Bolgheri2021.png
La Solatia Pinot Grigio 2022,https://www.vivino.com/IT/en/ruffino-la-solatia-pinot-grigio-2022/w/1194256,https://www.wine-searcher.com/find/ruffino+la+solatia+pinot+grigio/2022/#t4,https://images.vivino.com/thumbs/DJ_OlHYTQxmR8MfguM_y1Q_pb_x600.png,LaSolatiaPinotGrigio2022.png
Clara Stella Vernaccia di San Gimignano 2020,https://www.vivino.com/IT/en/cappella-sant-andrea-clara-stella-vernaccia-di-san-gimignano-2020/w/6413161,https://www.wine-searcher.com/find/cappella+sant+andrea+clara+stella+vernaccia+di+san+gimignano/2020/#t4,https://images.vivino.com/thumbs/EnBMGes5SqGIQcZ0jfKJeA_pb_x600.png,ClaraStellaVernacciadiSanGimignano2020.png
Etèl Rosato Toscana 2022,https://www.vivino.com/IT/en/lornano-etel-rosato-toscana-2022/w/2793141,https://www.wine-searcher.com/find/lornano+etel+rosato+toscana/2022/#t4,https://images.vivino.com/thumbs/N4Mj7L1yQQKAo6Gsr-UYCw_pb_x600.png,EtèlRosatoToscana2022.png
Il Corzanello Rosato 2020,https://www.vivino.com/IT/en/fattoria-corzano-e-paterno-il-corzanello-rosato-2020/w/2016848,https://www.wine-searcher.com/find/fattoria+corzano+e+paterno+il+corzanello+rosato/2020/#t4,https://images.vivino.com/thumbs/77b2d-5KSEe45_QHhbQOOg_pb_x600.png,IlCorzanelloRosato2020.png
Rosso di Montepulciano 2020,https://www.vivino.com/IT/en/tenuta-valdipiatta-rosso-di-montepulciano-2020/w/85235,https://www.wine-searcher.com/find/tenuta+valdipiatta+rosso+di+montepulciano/2020/#t4,https://images.vivino.com/thumbs/3kGoTCToSGKBQR2O_SpPkA_pb_x600.png,RossodiMontepulciano2020.png
Mentore Morellino di Scansano 2020,https://www.vivino.com/IT/en/mantellassi-mentore-morellino-di-scansano-2020/w/1177280,https://www.wine-searcher.com/find/mantellassi+mentore+morellino+di+scansano/2020/#t4,https://images.vivino.com/thumbs/B8KdG3y6QSCSh3CxzREe_Q_pb_x600.png,MentoreMorellinodiScansano2020.png
Campogiovanni Rosso di Montalcino 2019,https://www.vivino.com/IT/en/san-felice-campogiovanni-rosso-di-montalcino-2019/w/1187748,https://www.wine-searcher.com/find/san+felice+campogiovanni+rosso+di+montalcino/2019/#t4,https://images.vivino.com/thumbs/8EAZWYlHSx2QnV4FxcZ6Jg_pb_x600.png,CampogiovanniRossodiMontalcino2019.png
Farnito Chardonnay Toscana 2020,https://www.vivino.com/IT/en/carpineto-farnito-chardonnay-toscana-2020/w/6207,https://www.wine-searcher.com/find/carpineto+farnito+chardonnay+toscana/2020/#t4,https://images.vivino.com/thumbs/HdfakLZzS2SsdH4MoCMqFA_pb_x600.png,FarnitoChardonnayToscana2020.png
Poggio Argentato Bianco 2019,https://www.vivino.com/IT/en/fattoria-le-pupille-poggio-argentato-bianco-2019/w/1180252,https://www.wine-searcher.com/find/fattoria+le+pupille+poggio+argentato+bianco/2019/#t4,https://images.vivino.com/thumbs/Lrh0veaXREqoPfEni7yAng_pb_x600.png,PoggioArgentatoBianco2019.png
Vino Nobile di Montepulciano 2018,https://www.vivino.com/IT/en/casa-vinicola-luigi-cecchi-e-figli-vino-nobile-di-montepulciano-2018/w/12129,https://www.wine-searcher.com/find/casa+vinicola+luigi+cecchi+e+figli+vino+nobile+di+montepulciano/2018/#t4,https://images.vivino.com/thumbs/H8mpXn_rTcO16ZmM7XV83Q_pb_x600.png,VinoNobilediMontepulciano2018.png
Rosso di Montepulciano 2014,https://www.vivino.com/IT/en/le-casalte-rosso-di-montepulciano-2014/w/1308140,https://www.wine-searcher.com/find/le+casalte+rosso+di+montepulciano/2014/#t4,https://images.vivino.com/thumbs/k4ipE_2tT3aSNERxUVONug_pb_x600.png,RossodiMontepulciano2014.png
Sassomagno Sant'Antimo 2020,https://www.vivino.com/IT/en/fanti-sassomagno-sant-antimo-2020/w/1172777,https://www.wine-searcher.com/find/fanti+sassomagno+sant+antimo/2020/#t4,https://images.vivino.com/thumbs/ypnX8KV5RbqARP820f_dQA_pb_x600.png,SassomagnoSant'Antimo2020.png
HEBO (Suvereto) 2019,https://www.vivino.com/IT/en/petra-hebo-suvereto-2019/w/3976524,https://www.wine-searcher.com/find/petra+hebo+suvereto/2019/#t4,https://images.vivino.com/thumbs/rx-3r004T8CwD1X98ot_WQ_pb_x600.png,HEBO(Suvereto)2019.png
Granaio Chianti Classico 2020,https://www.vivino.com/IT/en/melini-granaio-chianti-classico-2020/w/1154145,https://www.wine-searcher.com/find/melini+granaio+chianti+classico/2020/#t4,https://images.vivino.com/thumbs/Vnx7RDjQSVCcSEcFM4KJCQ_pb_x600.png,GranaioChiantiClassico2020.png
Rosso di Montepulciano 2020,https://www.vivino.com/IT/en/it-fattoria-del-cerro-rosso-di-montepulciano-2020/w/1102057,https://www.wine-searcher.com/find/it+fattoria+del+cerro+rosso+di+montepulciano/2020/#t4,https://images.vivino.com/thumbs/_vaGenRITWiaz7Mi63JmsQ_pb_x600.png,RossodiMontepulciano2020.png
Chianti Classico 2016,https://www.vivino.com/IT/en/castello-di-querceto-chianti-classico-2016/w/15636,https://www.wine-searcher.com/find/castello+di+querceto+chianti+classico/2016/#t4,https://images.vivino.com/thumbs/LCHFXUClQ1OhC7rPthnc-g_pb_x600.png,ChiantiClassico2016.png
Cabernet Sauvignon 2020,https://www.vivino.com/IT/en/prelius-cabernet-sauvignon-2020/w/1829507,https://www.wine-searcher.com/find/prelius+cabernet+sauvignon/2020/#t4,https://images.vivino.com/thumbs/W8DzyLf8RtajTZlqETi8pQ_pb_x600.png,CabernetSauvignon2020.png
Chianti Rufina 2020,https://www.vivino.com/IT/en/fattoria-selvapiana-chianti-rufina-2020/w/1597138,https://www.wine-searcher.com/find/fattoria+selvapiana+chianti+rufina/2020/#t4,https://images.vivino.com/thumbs/9Pc4F4CdQTmHNGEA9LsT9A_pb_x600.png,ChiantiRufina2020.png
Barco Reale di Carmignano 2019,https://www.vivino.com/IT/en/tenuta-di-capezzana-barco-reale-di-carmignano-2019/w/7864,https://www.wine-searcher.com/find/tenuta+di+capezzana+barco+reale+di+carmignano/2019/#t4,https://images.vivino.com/thumbs/J7EfyJW3RVGsW7bqQp4wig_pb_x600.png,BarcoRealediCarmignano2019.png
Da Vinci Chianti 2021,https://www.vivino.com/IT/en/cantine-leonardo-da-vinci-da-vinci-chianti-2021/w/15395,https://www.wine-searcher.com/find/cantine+leonardo+da+vinci+da+vinci+chianti/2021/#t4,https://images.vivino.com/thumbs/hw8PQAN_RaeTbDnqKsQ_pQ_pb_x600.png,DaVinciChianti2021.png
Meme Chianti 2020,https://www.vivino.com/IT/en/fattoria-di-petrognano-meme-chianti-2020/w/1675665,https://www.wine-searcher.com/find/fattoria+di+petrognano+meme+chianti/2020/#t4,https://images.vivino.com/thumbs/WvDfyTKYT8ameiJ6QNsqwA_pb_x600.png,MemeChianti2020.png
Chianti Classico 2015,https://www.vivino.com/IT/en/fattoria-di-rietine-chianti-classico-2015/w/1189266,https://www.wine-searcher.com/find/fattoria+di+rietine+chianti+classico/2015/#t4,https://images.vivino.com/thumbs/gcnJoe-rQ9yfalrv6vYpLQ_pb_x600.png,ChiantiClassico2015.png
Pactio Toscana Rosso 2013,https://www.vivino.com/IT/en/fertuna-pactio-toscana-rosso-2013/w/2252067,https://www.wine-searcher.com/find/fertuna+pactio+toscana+rosso/2013/#t4,https://images.vivino.com/thumbs/wz6-GAiBRaWhvpPdaIj6JA_pb_x600.png,PactioToscanaRosso2013.png
Vermentino 2020,https://www.vivino.com/IT/en/rocca-di-frassinello-vermentino-2020/w/6897382,https://www.wine-searcher.com/find/rocca+di+frassinello+vermentino/2020/#t4,https://images.vivino.com/thumbs/SVtxdNfLRKWdqOwKW9lzXw_pb_x600.png,Vermentino2020.png
Morellino di Scansano Santa Maria 2018,https://www.vivino.com/IT/en/frescobaldi-tuscany-morellino-di-scansano-santa-maria-2018/w/1170248,https://www.wine-searcher.com/find/frescobaldi+tuscany+morellino+di+scansano+santa+maria/2018/#t4,https://images.vivino.com/thumbs/zJEwT8-ZQ0SlmyMQ-13vJQ_pb_x600.png,MorellinodiScansanoSantaMaria2018.png
Trastella Toscana 2021,https://www.vivino.com/IT/en/villa-trasqua-trastella-toscana-2021/w/1156101,https://www.wine-searcher.com/find/villa+trasqua+trastella+toscana/2021/#t4,https://images.vivino.com/thumbs/s7Qevj-bQkOa6ckSPF0Iwg_pb_x600.png,TrastellaToscana2021.png
Monsonaccio Chianti 2020,https://www.vivino.com/IT/en/varramista-monsonaccio-chianti-2020/w/1172657,https://www.wine-searcher.com/find/varramista+monsonaccio+chianti/2020/#t4,https://images.vivino.com/thumbs/nEcPYXDyT_uZsWqEA2DNpA_pb_x600.png,MonsonaccioChianti2020.png
Famiglia Zingarelli Chianti Classico 2020,https://www.vivino.com/IT/en/rocca-delle-macie-famiglia-zingarelli-chianti-classico-2020/w/1233860,https://www.wine-searcher.com/find/rocca+delle+macie+famiglia+zingarelli+chianti+classico/2020/#t4,https://images.vivino.com/thumbs/vsMtQIvdTiey0VocOVsRYA_pb_x600.png,FamigliaZingarelliChiantiClassico2020.png
Campordigno Merlot Montescudaio 2018,https://www.vivino.com/IT/en/marchesi-ginori-lisci-campordigno-merlot-montescudaio-2018/w/1235488,https://www.wine-searcher.com/find/marchesi+ginori+lisci+campordigno+merlot+montescudaio/2018/#t4,https://images.vivino.com/thumbs/10E7wX2oRFGCFUuMU7dvOQ_pb_x600.png,CampordignoMerlotMontescudaio2018.png
Aqua di Venus Bianco 2020,https://www.vivino.com/IT/en/ruffino-aqua-di-venus-bianco-2020/w/9781928,https://www.wine-searcher.com/find/ruffino+aqua+di+venus+bianco/2020/#t4,https://images.vivino.com/thumbs/RwTnjyuwQYSzRKSFNMyL-w_pb_x600.png,AquadiVenusBianco2020.png
Famiglia Zingarelli Chianti Classico 2021,https://www.vivino.com/IT/en/rocca-delle-macie-famiglia-zingarelli-chianti-classico-2021/w/1233860,https://www.wine-searcher.com/find/rocca+delle+macie+famiglia+zingarelli+chianti+classico/2021/#t4,https://images.vivino.com/thumbs/vsMtQIvdTiey0VocOVsRYA_pb_x600.png,FamigliaZingarelliChiantiClassico2021.png
Lohsa Morellino di Scansano 2017,https://www.vivino.com/IT/en/azienda-agricola-poliziano-lohsa-morellino-di-scansano-2017/w/1426317,https://www.wine-searcher.com/find/azienda+agricola+poliziano+lohsa+morellino+di+scansano/2017/#t4,https://images.vivino.com/thumbs/zOcFC61gRBa5nxyzVGt7Yg_pb_x600.png,LohsaMorellinodiScansano2017.png
Vernaiolo Chianti 2021,https://www.vivino.com/IT/en/rocca-delle-macie-vernaiolo-chianti-2021/w/10306,https://www.wine-searcher.com/find/rocca+delle+macie+vernaiolo+chianti/2021/#t4,https://images.vivino.com/thumbs/tvrb8RJeTmKcz2EoGgESqg_pb_x600.png,VernaioloChianti2021.png
Chianti Cetamura 2021,https://www.vivino.com/IT/en/badia-a-coltibuono-chianti-cetamura-2021/w/1126792,https://www.wine-searcher.com/find/badia+a+coltibuono+chianti+cetamura/2021/#t4,https://images.vivino.com/thumbs/2bon20OVQBiC2KzEvmohjA_pb_x600.png,ChiantiCetamura2021.png
Famiglia Zingarelli Chianti Classico 2018,https://www.vivino.com/IT/en/rocca-delle-macie-famiglia-zingarelli-chianti-classico-2018/w/1233860,https://www.wine-searcher.com/find/rocca+delle+macie+famiglia+zingarelli+chianti+classico/2018/#t4,https://images.vivino.com/thumbs/vsMtQIvdTiey0VocOVsRYA_pb_x600.png,FamigliaZingarelliChiantiClassico2018.png
Le Grillaie Vernaccia di San Gimignano 2020,https://www.vivino.com/IT/en/melini-le-grillaie-vernaccia-di-san-gimignano-2020/w/1154148,https://www.wine-searcher.com/find/melini+le+grillaie+vernaccia+di+san+gimignano/2020/#t4,https://images.vivino.com/thumbs/xNLGreBhRDuWVMEubTD2Cw_pb_x600.png,LeGrillaieVernacciadiSanGimignano2020.png
Heba 2017,https://www.vivino.com/IT/en/fattoria-di-magliano-heba-2017/w/1269042,https://www.wine-searcher.com/find/fattoria+di+magliano+heba/2017/#t4,https://images.vivino.com/thumbs/NeM2dN0gSamQt4USTVFpWw_pb_x600.png,Heba2017.png
Rosso 2018,https://www.vivino.com/IT/en/poggio-del-concone-rosso-2018/w/7646756,https://www.wine-searcher.com/find/poggio+del+concone+rosso/2018/#t4,https://images.vivino.com/thumbs/_0YM9NyuS6eCl-lWBZz71w_pb_x600.png,Rosso2018.png
Vermentino Montecarlo 2018,https://www.vivino.com/IT/en/borgo-la-torre-vermentino-montecarlo-2018/w/1783562,https://www.wine-searcher.com/find/borgo+la+torre+vermentino+montecarlo/2018/#t4,https://images.vivino.com/thumbs/-3d2U9nJRHSKYWtDXayTCQ_150x200.jpg,VermentinoMontecarlo2018.png
Rosso di Toscana 2014,https://www.vivino.com/IT/en/arundineto-rosso-di-toscana-2014/w/1699325,https://www.wine-searcher.com/find/arundineto+rosso+di+toscana/2014/#t4,https://images.vivino.com/thumbs/KJ0CaG6SS5ityVbLgJSweg_pb_x600.png,RossodiToscana2014.png
Stilnovo Governo all'Uso Toscano 2017,https://www.vivino.com/IT/en/banfi-stilnovo-governo-all-uso-toscano-tuscany-red-wine-v-de43y-2017/w/4895870,https://www.wine-searcher.com/find/banfi+stilnovo+governo+all+uso+toscano+tuscany+red+wine+v+de43y/2017/#t4,https://images.vivino.com/thumbs/9GTB23WlQ2-Y7jvN1MWx7A_pb_x600.png,StilnovoGovernoall'UsoToscano2017.png
Vernaccia di San Gimignano 2021,https://www.vivino.com/IT/en/vagnoni-vernaccia-di-san-gimignano-2021/w/1183985,https://www.wine-searcher.com/find/vagnoni+vernaccia+di+san+gimignano/2021/#t4,https://images.vivino.com/thumbs/mGM6mOI8QS6wCUenOG0C6g_pb_x600.png,VernacciadiSanGimignano2021.png
Chianti Classico 2020,https://www.vivino.com/IT/en/carpineto-chianti-classico-2020/w/6196,https://www.wine-searcher.com/find/carpineto+chianti+classico/2020/#t4,https://images.vivino.com/thumbs/OA0qfBwHSc-9eVXxmpvVRg_pb_x600.png,ChiantiClassico2020.png
Carato Morellino di Scansano 2020,https://www.vivino.com/IT/en/erik-banti-carato-morellino-di-scansano-2020/w/1232936,https://www.wine-searcher.com/find/erik+banti+carato+morellino+di+scansano/2020/#t4,https://images.vivino.com/thumbs/bQ8kEAJFRQ-oq39U03dIaw_pb_x600.png,CaratoMorellinodiScansano2020.png
Chianti Rùfina 2021,https://www.vivino.com/IT/en/fattoria-travignoli-chianti-rufina-2021/w/14498,https://www.wine-searcher.com/find/fattoria+travignoli+chianti+rufina/2021/#t4,https://images.vivino.com/thumbs/GIOK4UKuTW6KIpnmhYPZoQ_pb_x600.png,ChiantiRùfina2021.png
Vermentino 2022,https://www.vivino.com/IT/en/rocca-di-frassinello-vermentino-2022/w/6897382,https://www.wine-searcher.com/find/rocca+di+frassinello+vermentino/2022/#t4,https://images.vivino.com/thumbs/SVtxdNfLRKWdqOwKW9lzXw_pb_x600.png,Vermentino2022.png
Toscana Governo di Castellare 2022,https://www.vivino.com/IT/en/castellare-di-castellina-toscana-governo-di-castellare-2022/w/1489233,https://www.wine-searcher.com/find/castellare+di+castellina+toscana+governo+di+castellare/2022/#t4,https://images.vivino.com/thumbs/k03ztOfVTBirBJxgMXv_Sw_pb_x600.png,ToscanaGovernodiCastellare2022.png
Morellino di Scansano 2022,https://www.vivino.com/IT/en/san-felo-morellino-di-scansano-2022/w/1229604,https://www.wine-searcher.com/find/san+felo+morellino+di+scansano/2022/#t4,https://images.vivino.com/thumbs/W3KF3GJXTES8uKxP2VOxFA_pb_x600.png,MorellinodiScansano2022.png
Vaio Morellino di Scansano 2021,https://www.vivino.com/IT/en/it-villa-poggio-salvi-vaio-morellino-di-scansano-2021/w/1216161,https://www.wine-searcher.com/find/it+villa+poggio+salvi+vaio+morellino+di+scansano/2021/#t4,https://images.vivino.com/thumbs/5tQXzogSQ1G4L8ItGW217Q_pb_x600.png,VaioMorellinodiScansano2021.png
Belvento Sangiovese (I Vini Del Mare) 2021,https://www.vivino.com/IT/en/petra-belvento-sangiovese-i-vini-del-mare-2021/w/3969408,https://www.wine-searcher.com/find/petra+belvento+sangiovese+i+vini+del+mare/2021/#t4,https://images.vivino.com/thumbs/69zs7oiPRGqD-FWrQA_GrA_pb_x600.png,BelventoSangiovese(IViniDelMare)2021.png
Le Due Arbie Chianti Superiore 2020,https://www.vivino.com/IT/en/dievole-le-due-arbie-chianti-superiore-chianti-2020/w/5307007,https://www.wine-searcher.com/find/dievole+le+due+arbie+chianti+superiore+chianti/2020/#t4,https://images.vivino.com/thumbs/VsZh-aHHS6ahRskBv_Q-gA_pb_x600.png,LeDueArbieChiantiSuperiore2020.png
Morellino di Scansano 2020,https://www.vivino.com/IT/en/casa-del-coppiere-morellino-di-scansano-2020/w/6249674,https://www.wine-searcher.com/find/casa+del+coppiere+morellino+di+scansano/2020/#t4,https://images.vivino.com/thumbs/UHfnIfGiRvOS1CjgfMeXHw_pb_x600.png,MorellinodiScansano2020.png
Chianti Colli Senesi 2018,https://www.vivino.com/IT/en/san-gregorio-tuscany-chianti-colli-senesi-2018/w/1576184,https://www.wine-searcher.com/find/san+gregorio+tuscany+chianti+colli+senesi/2018/#t4,https://images.vivino.com/thumbs/EpD4__6RS36BV70ikKtTsw_pb_x600.png,ChiantiColliSenesi2018.png
Ghirlandaia Bianco 2021,https://www.vivino.com/IT/en/trequanda-ghirlandaia-bianco-2021/w/2688003,https://www.wine-searcher.com/find/trequanda+ghirlandaia+bianco/2021/#t4,https://images.vivino.com/thumbs/00mgft88le3ro_150x200.jpg,GhirlandaiaBianco2021.png
Primo Fuoco Rosato 2021,https://www.vivino.com/IT/en/sammontana-primo-fuoco-rosato-2021/w/9166212,https://www.wine-searcher.com/find/sammontana+primo+fuoco+rosato/2021/#t4,https://images.vivino.com/thumbs/wp0tRXK6Rg2xAPWopvitAg_150x200.jpg,PrimoFuocoRosato2021.png
Tinaio Rosso 2018,https://www.vivino.com/IT/en/sammontana-tinaio-rosso-2018/w/7206747,https://www.wine-searcher.com/find/sammontana+tinaio+rosso/2018/#t4,https://images.vivino.com/thumbs/-Q52dIMoRNuAWzENh6T3dQ_pb_x600.png,TinaioRosso2018.png
